id,text,score,x,y,keyword
15809,Elephant Bar,3.5,33.142883,-117.19168,American Burgers Contemporary Pub Food
15810,Elephant Bar,3.5,37.669054,-122.46813,American
15811,Elephant Bar,3.5,33.926226,-118.130791,American Chinese Korean Pub Food Seafood Vietnamese
15812,Elephant Bar,3,37.8337,-122.2929329,American Pub Food Burgers
15813,Elixir Bar and Grill,4,38.570933,-121.497524,American
15814,Elmo's Eatery,5,33.9473,-118.086998,American Sandwiches Burgers Cafe Deli Mediterranean
15815,Empress Restaurant,3,34.096901,-118.369389,Asian Fusion
15816,Escape from New York Pizza,4.5,37.7909,-122.40283,Pizza American Burgers Deli Healthy Hot Dogs
15817,Espinoza's Family Restaurant,4,34.07434,-117.37029,Mexican
15818,Eureka Restaurant-Lounge,3.5,37.760984,-122.434218,American International Californian
15819,Evans Kitchen,4,38.566154,-121.43319,American Californian International Mediterranean
15820,Extreme Pita,4,32.912872,-117.1460018,American Greek Mediterranean Sandwiches Healthy Middle Eastern
15821,Extreme Pizza,5,38.78162,-121.28697,Pizza Sandwiches Subs
15822,Famima,3.5,34.01590347,-118.4965235,International Sushi
15823,Famous Dave's,4,34.283314,-118.775851,Barbecue American Burgers Chicken Ribs Wings
15824,Fanoos Grill,4.5,33.794539,-118.329529,Deli Grill Middle Eastern Persian
15825,Farina Focaccia Cucina Italiana,4,37.7617504,-122.4228468,Italian European Seafood Steak
15826,Fatte's Pizza of Grover Beach,4.5,35.1210064,-120.6100388,Pizza Sandwiches Subs
15827,Finnegan's Marin,4.5,38.107222,-122.568314,American British Irish Traditional
15828,Fish Grill,4.5,34.055122,-118.39833,Seafood Bakery Deli Latin American
15829,Florida Street Cafe,4.5,37.760307,-122.41092,Latin American Spanish Californian Catering
15830,Forbes Mill Steakhouse,4,37.81131,-121.995674,Steak American Barbecue Seafood
15831,Forbidden Island,5,37.77478,-122.26324,Hawaiian
15832,Forli Ristorante and Bar,4,37.8515771,-122.0320264,Italian Diner
15833,Fortune Cookie Chinese Restaurant,5,36.29733,-119.15409,Chinese Asian Fast Food Pan Asian
15834,Frascati,4.5,37.798403,-122.418914,Mediterranean Italian Californian French American Contemporary Middle Eastern
15835,Frontier Wok Too,4.5,34.16644,-118.32399,Chinese Asian Deli Dim Sum
15836,Fuji Grill,4.5,33.8323411,-118.1598048,American Asian Chicken Japanese Pacific Rim Pan Asian
15837,Fusion Sushi,3,33.864726,-118.39339,Japanese Sushi Steak
15838,Galaxcy Pizza,4.5,37.78172,-122.415332,Pizza American Deli Hot Dogs Pacific Rim
15839,Garcia's Taqueria,4,37.362648,-122.02471,Mexican
15840,Garden Buffet,4,33.9370421,-118.1219862,Buffet
15841,Garden Cafe,3.5,34.0491625,-118.2391085,American Asian Sandwiches Bakery Cafe Californian Coffee French Fusion Tea
15842,Gazebo Chinese Cuisine,4,37.754242,-122.477801,Chinese Asian Deli Seafood
15843,Ginzaya Restaurant,4.5,33.79513729,-117.772722,Japanese American Sushi
15844,Golden Grill and Shish Kabab - Restaurant Delivery,3,34.146137,-118.09626,Mediterranean
15845,Golden Ox,5,33.94197442,-118.0290091,Steak
15846,Goo Yi Goo Yi,4,37.352349,-121.966139,Korean
15847,Good Friends Restaurant,4,38.349503,-121.995762,Chinese Japanese Asian Fast Food
15848,Good News Cafe,4,37.804299,-122.262642,Cafe Coffee Sandwiches
15849,Gozen,4.5,36.29827,-119.303139,Japanese Sushi
15850,Grand Buffet,4,40.569427,-122.35892,Asian Buffet Chinese
15851,Grand World Buffet,2,33.832758,-118.309678,Chinese Buffet Hawaiian Korean
15852,Granite Rock Grill,4,38.79144,-121.23539,American
15853,Green Barn Steakhouse,3.5,40.186457,-122.209025,Steak Fast Food American
15854,Green Burrito,3.5,34.107431,-117.64592,Mexican Pizza
15855,Gregoire,4.5,37.82567,-122.253381,French Hot Dogs Latin American
15856,Grill Kabob,4.5,34.44303,-118.51131,Deli Middle Eastern
15857,Ground,3.5,38.137627,-120.464134,Coffee American Cafe Eclectic Tea
15858,Guerilla Cafe,4.5,37.878036,-122.26907,Coffee Vegetarian
15859,Gyu-Kaku Japanese BBQ Dining,4,33.715097,-117.99052,Japanese Asian Barbecue Fusion Korean Steak Sushi
15860,Gyu-Kaku Restaurants,3.5,34.144336,-118.151726,Japanese Barbecue Asian Korean Tapas
15861,H Butler's BBQ and Pizza,2,37.361944,-122.02636,Pizza Barbecue American Ribs Sandwiches
15862,Happy Family Restaurant 7,4,34.093052,-118.035612,Chinese
15863,Happy Veggie,4,33.85299,-118.390038,Vegetarian Californian Vietnamese
15864,Hard Rock Hotel-San Diego,3,32.70729,-117.16018,Japanese Asian
15865,Harley's Simi Bowl,4,34.271722,-118.788813,Asian Cafe Coffee Italian Sandwiches Vegetarian
15866,Harmony Restaurant,4,37.8989386,-122.5158765,Chinese Dim Sum
15867,Harubang,2.5,33.874001,-117.998609,Korean
15868,Hatfield's,4.5,34.076142,-118.352442,French Californian American Contemporary Mediterranean
15869,Haveli Indian Cuisine,3.5,37.705912,-121.881659,Indian Asian
15870,Hawaiian Drive Inn,4,37.762832,-122.2451091,Hawaiian American Asian Barbecue Cafe
15871,Haweli Indian Restaurant,3.5,37.99014245,-122.2996988,Indian
15872,Hawg Dawg's Gourmet Dawgs Burgers and Steaks,5,38.182825,-120.89402,Burgers Hot Dogs
15873,Herbivore The Earthly Grill,3,37.86447897,-122.267381,Vegetarian Vegan American Eclectic International Organic
15874,Heritage of India Restaurant,2.5,37.428264,-121.90625,Indian Pakistani
15875,Heyday Cafe,3.5,38.728355,-120.80227,American Cafe Sandwiches
15876,Hi Pie,3,34.080182,-118.089057,Asian Taiwanese
15877,High Bluff Cafe,3.5,32.947471,-117.239591,Sandwiches American Cafe
15878,Hmong Food Express,3.5,36.743146,-119.753254,Asian Korean
15879,Ho Ho China Restaurant,3,33.902,-118.08713,Chinese Barbecue Deli Pan Asian
15880,Hollister Brewing,3,34.42949634,-119.8712254,American
15881,Hong Kong Restaurant,4,37.795693,-122.40663,Chinese Asian Dim Sum
15882,Hot Pot City,4,33.73625,-117.954728,Korean Vietnamese
15883,Hot Stuff Cafe,4.5,34.098385,-118.09096,Asian French Fusion
15884,Hotlanta Wings and Things,4.5,33.89921,-117.494529,American Barbecue Chicken Soul Food Southern Wings
15885,Houng Lan Sandwiches,4,38.500282,-121.434204,Sandwiches Subs Wraps
15886,House of Falafel,4.5,37.32287,-122.01627,Mediterranean Greek Middle Eastern
15887,House of Joy Restaurant,3,34.506756,-117.34187,Chinese Japanese
15888,House Of Kabob,4,37.376431,-122.0297813,Middle Eastern Persian
15889,House of Sisig,4,37.693012,-122.471033,Filipino Asian
15890,Hue Southeast Asian Cuisine,3.5,40.8036786,-124.1598222,Thai Vietnamese Asian
15891,Hunan Chili Restaurants,4,37.395046,-122.078156,Chinese Deli
15892,Hwa Sun Ji Tea and Coffee,4,34.061512,-118.31575,Korean Coffee Ice Cream Tea
15893,I Love Sushi,4.5,37.29454,-121.91355,Japanese Sushi
15894,I Love Sushi,3,36.80855,-119.7196001,Sushi Japanese
15895,Icebox Jr,5,33.140327,-117.241486,Deli Ice Cream
15896,Igakaya Mai Restaurant,4,37.566077,-122.3235047,Japanese Coffee Deli Italian Pizza
15897,India Cook House,3.5,33.70824,-117.78405,Indian Asian
15898,Iron Skillet,4,34.07259,-117.65121,American
15899,Islands,4,38.645414,-121.122542,American Burgers Pub Food Sandwiches
15900,J J Fish and Chicken,4,38.1258108,-122.2294562,Seafood Chicken Deli
15901,J's Place,4.5,35.33873,-119.059994,American Barbecue Soul Food Southern
15902,Jade Restaurant,4.5,34.440376,-119.73153,Asian Chinese Fast Food Hawaiian Middle Eastern Pacific Rim Seafood
15903,Jalapeno's Mexican Food,4.5,33.6193445,-117.701688,Mexican
15904,Jcs Cafe,4.5,34.063755,-118.2377271,Chinese Coffee Ice Cream
15905,Jessie's Mexican Seafood,2.5,34.12803,-117.90757,Mexican Seafood
15906,Jims Burgers,3,34.10677,-117.3562467,Burgers Sandwiches
15907,Jjhawaiian BBQ,5,37.951534,-121.955864,Hawaiian Barbecue American Asian Cafe
15908,Jo's Sushi Bar,4.5,37.963035,-122.078879,Japanese Sushi Asian
15909,Joes Pomodoro Pizza Cafe,5,37.999176,-121.32576,Pizza Sandwiches Subs
15910,Johnny Carino's Italian,4,38.63918,-121.506682,Italian
15911,Johnny Carino's Italian Rest,3,34.072609,-117.881349,Italian American
15912,Johnny Carino's Italian Restaurant,2.5,33.92721,-118.13009,Italian American
15913,Joss Cuisine,4.5,34.065188,-118.412492,Chinese Dim Sum
15914,Joy Luck Chinese Cuisine,3.5,36.87935,-119.79055,Chinese
15915,Joy Wok Express,4.5,33.93739,-118.21882,Asian Chinese American Pan Asian
15916,Js Restaurant and Lounge,3.5,34.04059,-118.26114,American French Mediterranean Traditional
15917,Julian's Mexican Food,4.5,32.613997,-117.069235,Mexican Fast Food
15918,Junnoon,4,37.444104,-122.163329,Indian Asian Californian Eclectic
15919,K Js Diner and Restaurant,3.5,33.959145,-118.418755,American Diner Traditional
15920,Kabuki Japanese Restaurant,3.5,34.11209,-117.53067,Japanese Sushi
15921,Kabuki Japanese Restaurant,4,33.730137,-117.992829,Japanese Asian
15922,Kabul Afghan Restaurant and Banquet Hall,2,37.652671,-122.109869,Afghan Middle Eastern
15923,Kamakura,4.5,37.732043,-122.474033,Japanese Sushi Asian Deli Seafood Thai
15924,Kanpai,3.5,37.447024,-122.162179,Japanese Asian Sushi
15925,Kate Mantilini,3.5,34.178396,-118.602126,American Seafood Steak
15926,Katsuya,3.5,34.053318,-118.467705,Japanese Sushi Pacific Rim Pan Asian Asian Fusion
15927,Ken's Kitchen,4.5,37.78308,-122.41918,Chinese Asian Deli
15928,Kenkoy's Grill,4.5,37.649147,-122.09062,American Filipino
15929,Kensington Fine Foods,4.5,37.903912,-122.27819,Sandwiches
15930,Kevin Tran,3,34.062592,-118.1297273,Chinese
15931,King of New York Pizzeria,4.5,34.068763,-118.309482,Pizza Italian American Healthy Pasta Salad Sandwiches Wings
15932,King Taco,4.5,34.07594,-118.02185,Mexican American Asian Deli Latin American
15933,King Taco,4,33.97006,-118.225077,Mexican
15934,King Taco Restaurants,3.5,33.917894,-118.20902,Mexican American Fast Food Latin American Vietnamese
15935,King's Fish House,4,33.82457027,-117.5168392,Seafood
15936,Kitima Extraordinary Thai,3.5,32.848329,-117.274293,Thai Asian
15937,Koigardens,2,37.705696,-121.87576,Dim Sum
15938,Korean BBQ,4,37.33945,-121.97335,Barbecue Korean Asian Deli Pan Asian
15939,Korean Bulgogi House,3.5,37.977117,-122.035487,Korean Asian Barbecue
15940,Koryo Sushi,4,37.83211667,-122.263114,Sushi Japanese Asian Barbecue Korean Steak
15941,Kous Kous Moroccan Bistro,5,32.749136,-117.16194,Moroccan Tapas
15942,Kuma Sushi,3.5,34.130699,-117.63955,Sushi Japanese
15943,L and L Hawaiian Barbeque,4,38.13236,-122.252885,Hawaiian Asian Barbecue
15944,L and L Hawaiian BBQ,3.5,38.008714,-122.270132,Barbecue Hawaiian American Asian
15945,L and L Hawaiian BBQ,4.5,38.21494,-122.14298,Hawaiian Barbecue American Asian Fast Food
15946,L and L Hawaiian BBQ,4,38.495594,-121.522224,Hawaiian Barbecue American Fast Food
15947,L&L Hawaiian Barbecue,4,37.754212,-121.457973,Hawaiian American Asian Barbecue
15948,L&L Hawaiian Barbecue,3.5,37.782693,-122.272123,Hawaiian Barbecue Fast Food American Asian Steak
15949,L&L Hawaiian Barbecue,3,38.563538,-121.49959,Hawaiian Barbecue Fast Food American Steak
15950,L&L Hawaiian Barbecue,4,33.527092,-117.149086,Hawaiian Barbecue American Asian Cafe
15951,La Boulange,5,37.895982,-122.535207,Bakery Coffee French Latin American Mexican
15952,La Boulange,3.5,37.797676,-122.430741,Bakery French Coffee European Sandwiches Tea
15953,La Boulange,4,37.799372,-122.408946,Bakery French Sandwiches European
15954,La Cabana Restaurant White Lane,4,35.318134,-119.07684,Mexican
15955,La Campina Taqueria,4,38.43798,-121.40683,Mexican
15956,La Casita Restaurant,4,33.758862,-116.305622,Mexican
15957,La Ciccia,4.5,37.74212,-122.426765,Italian Seafood Mediterranean Burgers European Fast Food Hot Dogs
15958,La Costa Taqueria,4.5,36.702222,-121.652166,Mexican
15959,La Parrilla Grill,3.5,37.792925,-122.421173,Mexican Latin American Latin American Chicken Spanish
15960,La Pizzeria,4,37.28705,-121.94331,Pizza Fast Food Italian
15961,La Plazuela,5,37.961398,-122.345798,Mexican
15962,La Posta,4.5,36.968198,-122.007831,Italian
15963,La Taquiza Fish Tacos,4.5,38.32099,-122.31027,Mexican Seafood
15964,Lark Creek Steak,3.5,37.784603,-122.40726,Steak American Fast Food Seafood Steakhouse Vietnamese
15965,Las Casuelas Restaurant,4,37.522736,-120.884,Latin American Mexican
15966,Las Fuentes Taqueria,5,38.013565,-121.89069,Mexican
15967,Las Golondrinas Mexican Food,3.5,33.616606,-117.6794705,Fast Food Mexican
15968,Las Palmas Mexican Seafood,4,34.1049099,-117.8193808,Mexican Seafood
15969,Lava Pit Hawaiian Grill,4,37.878995,-122.182266,Barbecue Hawaiian Asian Cafe
15970,Layaly Mediterranean,4,37.781993,-122.485274,Mediterranean Middle Eastern Greek Healthy Turkish Vegetarian
15971,Layang Layang,3.5,37.297396,-122.032002,Malaysian Asian
15972,Lee's Sandwiches,4.5,33.775766,-117.917712,Vietnamese Asian Deli Japanese
15973,Lei Lounge,4,32.76138,-117.14628,American Caribbean Eclectic Pan Asian Tapas
15974,Leonardo's Pizzeria,4.5,36.735966,-119.72756,Pizza Italian Sandwiches Subs
15975,Liliya China Bistro,5,34.051144,-118.24479,Chinese Asian Pan Asian
15976,Littie Beijing Chinese Fast Food,2,33.941105,-117.45404,Chinese Asian Fast Food Pan Asian
15977,Little Beijing Hawaiian BBQ,4.5,33.728527,-117.00667,Chinese Asian Barbecue Hawaiian Pan Asian
15978,Little Caesars Pizza,1,40.570297,-122.369545,Pizza
15979,Lollicup Cafe,4,34.123278,-118.101315,Coffee Bagels Bakery Diner Smoothies Tea
15980,Loose Leaf,4,34.048801,-118.255997,American Sandwiches Vegetarian Cuban Deli Healthy Japanese Pizza Salad Wraps
15981,Los Cabos Grill,4.5,38.772266,-121.31284,Mexican
15982,Los Caporales Taqueria,3.5,37.681374,-121.76953,Mexican
15983,Los Ninos Taqueria Mexican Restaurant,4,33.712258,-117.193623,Mexican
15984,Los Primos Mexican Food,4.5,33.549152,-117.141426,Mexican
15985,Lost Souls Cafe,4.5,34.048362,-118.247527,Coffee Sandwiches Cafe Latin American Mexican Salad Soul Food Southern Tea
15986,Lucille's Smokehouse Bar-b-Que,4,34.11209,-117.5304723,Barbecue Burgers Chicken Ribs Wings
15987,Lucy's 51,3.5,34.152302,-118.351997,American Californian
15988,Lupita's Mexican Fast Food,3,34.03387,-117.049,Mexican Spanish
15989,Ma's Islamic Chinese Restaurant,4.5,33.85983201,-117.9121828,Chinese Halal Italian Middle Eastern Pan Asian Steak
15990,Magnolia Restaurant,4,34.137367,-118.131964,American Deli Eclectic Latin American Mexican Pub Food Seafood
15991,Malibu Fish Grill,4.5,33.701825,-117.98924,Seafood American
15992,Mama Ann's Deli and Bakery,4.5,38.650849,-121.066059,Deli
15993,Mama Chris's BBQ and Kitchen,3,32.747986,-116.98684,Barbecue
15994,Mandarin Canton Restaurant,4,32.628399,-117.03705,Chinese Asian Pan Asian
15995,Manila Grille,4,33.851778,-118.01127,Filipino Chinese
15996,Mar Y Tierra Restaurant,4,38.115494,-121.276443,Mexican
15997,Marie Callender's Restaurants and Bakeries,4,33.632099,-117.913685,Bakery American Burgers
15998,Mariscos El Jato,5,34.037102,-118.204002,Mexican Latin American Seafood
15999,Mariscos El Perihuete,5,33.93399954,-118.2125,Mexican Diner Latin American Pizza
16000,Mariscos Morrie,5,34.473196,-117.340747,Seafood
16001,Mariscos Playa Azul Mexican Grill,5,33.849734,-117.924365,Mexican Coffee Mediterranean
16002,Marukai Pacific Market,3.5,33.889748,-118.30532,Japanese
16003,Mary's Place,4,38.106766,-122.5672,American Chinese Italian Pizza Seafood
16004,Mary's Tortilleria and Deli,4.5,33.990799,-118.066002,Mexican
16005,Mas Fina Cantina,3.5,33.161598,-117.35043,Italian Pasta Pizza
16006,Masala Bowl,4,33.733936,-117.82639,Indian Halal Pakistani
16007,Masaru's Restaurant,4,36.34042967,-119.347965,American
16008,Matsury Sushi,5,38.12302,-122.260084,Japanese Sushi Seafood
16009,Mehran Restaurant,4.5,38.003426,-121.89445,Indian Pakistani Buffet
16010,Melody's Mexican Kitchen,4.5,34.193325,-118.536031,Mexican Burgers Hot Dogs Italian Latin American
16011,Melt,4,37.8011266,-122.4114396,Coffee European Italian Chinese Fondue Mediterranean Pan Asian Sandwiches Tea Thai
16012,Memphis Tip Top Barbeque,3.5,37.664881,-120.993285,Barbecue Burgers Chicken Ribs Wings
16013,Metro Cafe,3.5,37.971342,-122.049217,Cafe Deli Sandwiches
16014,Mezbaan Bar and Indian Cuisine,3,37.394905,-121.94605,Indian
16015,Mia Sushi,3.5,34.131302,-118.217003,Sushi Japanese Seafood American
16016,Michael's Grill and Taqueria,4.5,36.686009,-121.7944711,Mexican
16017,Miguels California Mexican Cocina,4,33.677654,-117.666256,Mexican
16018,Mikado Japanese Restaurant,5,34.95064,-120.437195,Japanese Asian Pan Asian Sushi
16019,Mike and Annes's,3.5,34.115988,-118.155902,American French
16020,Mike's Pizza,4,37.320841,-121.883456,Pizza Sandwiches Subs
16021,Ming's Chinese Restaurant,4,38.13001,-121.283516,Chinese Asian Fast Food Pan Asian
16022,Miru8691,4.5,34.05936,-118.39126,Asian Fusion Japanese Korean Sushi Barbecue Eclectic International Latin American Seafood
16023,Miyagi Sushi,3.5,34.121338,-117.281515,Japanese Sushi
16024,Modern Thai Restaurant,4,34.032789,-118.124624,Thai Asian
16025,Mom's Burgers,4,33.888699,-118.227997,Burgers
16026,Moonshadow,4,34.037407,-118.629114,Seafood American Californian Diner Eclectic Fusion Hawaiian International Polynesian Steak
16027,Mortys Delicatessen,4.5,37.781732,-122.415233,Deli Sandwiches American Burgers Californian Healthy Italian Latin American Salad Soup Subs Vegetarian Wraps
16028,Moshi Moshi Sushi Restaurant,4,38.540215,-121.72434,Japanese Sushi
16029,Mountain View,5,34.064133,-117.801613,Sandwiches Subs
16030,Mr G's Restaurant,4,33.978124,-117.458988,Barbecue Southern American
16031,Mr. Pickles,4,38.642957,-121.531345,Sandwiches Fast Food Middle Eastern Subs Wraps
16032,Mulholland Grill,3.5,34.127318,-118.444566,Italian American Chicken Healthy Juices Pasta Pizza Salad Smoothies
16033,Mullins Bar and Grill,4.5,37.43477,-122.44073,Californian
16034,Mystic Mocha,4.5,32.75942,-117.14251,Coffee
16035,Myung Dong Noodle House,4.5,34.060039,-118.3005184,American Deli Korean Mediterranean Pizza
16036,Naan Stop,3,34.41156556,-119.8568916,Indian
16037,Naples Ristorante E Pizzeria,4,33.80862,-117.92398,Italian
16038,National Sports Grill,3,33.82469,-118.34229,American Grill
16039,Nem Nuong Khanh Hoa,4.5,34.077158,-118.14188,Chinese Vietnamese
16040,Nervous Dog Coffee,4,37.741815,-122.42257,Coffee
16041,New Camau Restaurant,2.5,37.387463,-121.95365,American
16042,New Canton Restaurant,3,37.49930978,-122.252662,Chinese Asian Deli
16043,New China Buffet,3,37.704674,-122.12772,Chinese
16044,New Kingswood Teppan Steakhouse,4.5,34.078985,-118.103389,Steak Chinese Japanese
16045,Nicky Rottens Bar and Burger Joint,4,32.711241,-117.1602475,American Burgers
16046,Niko Niko Sushi and Rolls,5,33.868096,-117.539047,Japanese Sushi
16047,Nirvanna Grille,3,33.614213,-117.65432,Californian American
16048,No Name Pizza,4.5,34.260272,-116.864906,Pizza Sandwiches Subs
16049,Nopa,4,37.774649,-122.43771,American Californian Mediterranean Organic
16050,O Jang Dong Ham Hung Myun OK,3.5,34.036153,-118.251515,Korean Deli
16051,O2 Restaurant,3.5,34.28722,-118.71663,Japanese Sushi
16052,Oahan Hawaiian Barbecue,4,37.9917,-122.303229,Hawaiian Barbecue Asian Cafe Southern
16053,Oc Sports Grill,3,33.794632,-117.88936,American Grill
16054,Ohana Hawaiian Barbecue Santa Rosa,3.5,38.41761129,-122.7125537,Hawaiian Barbecue Asian Cafe
16055,Old South Bar-B-Que,4,37.97789,-121.99357,Pub Food
16056,Old Susana Cafe,3,34.26572298,-118.6616565,American Californian Cafe Coffee Sandwiches Tea
16057,Olympian Burgers,5,34.03051,-118.29155,Burgers
16058,On The Corner Sandwich Shop,4.5,33.882354,-117.370406,Sandwiches Deli Subs Wraps
16059,Ondal Restaurant,4.5,34.039833,-118.339507,Korean
16060,Ono Teriyaki,4.5,38.68494027,-121.7647576,Asian Japanese
16061,Opa! Opa,4,38.564476,-121.434135,Greek Mediterranean Chicken Middle Eastern
16062,Original Petes Pizza,3.5,38.655596,-121.5032213,American Italian Pizza
16063,Orochon Ramen,4,34.051044,-118.2421,Japanese Asian
16064,Pacific Buffet,2.5,37.5498265,-121.973079,Buffet Chinese Seafood
16065,Pacino's New York Pizzeria,4,33.551384,-117.140594,Pizza Sandwiches Subs
16066,Pad Thai,4,33.635315,-117.60243,Thai
16067,Palm Restaurant,3,32.709367,-117.158888,Steak American
16068,Panda House Restaurant,3,33.77521,-117.918686,Chinese Asian Deli Vietnamese
16069,Panda Imperial Restaurant,4,32.60997,-117.067635,Chinese Asian Pan Asian
16070,Papalote II Mexican Grill,4.5,37.775902,-122.446069,Mexican Vegetarian
16071,Pasta Paradiso,4,37.79155,-122.39283,Italian Deli Pasta Sandwiches Seafood
16072,Patty's Place,4.5,33.745542,-118.105894,American Irish Seafood Steak
16073,Patxis Chicago Pizza,4,37.776675,-122.424907,Pizza Italian American
16074,Pearl's Deluxe Burgers,4,37.787657,-122.413631,American Burgers Latin American Mediterranean Mexican
16075,Peking Express,5,33.90904,-117.4372,Chinese Asian Fast Food Pan Asian
16076,Penang Garden Restaurant,3.5,37.795286,-122.405578,Malaysian Taiwanese Thai Asian Pacific Rim Pan Asian Singaporean
16077,Pepe's Tacos,4.5,33.991199,-118.420998,Mexican American Asian Fast Food
16078,Perbacco Ristorante,4,37.793346,-122.399224,Italian
16079,Pescaderia Puerto Penasco,5,34.003931,-118.243166,Latin American Mexican Seafood
16080,Phillips Barbeque,4,34.03195,-118.335001,Barbecue Southern
16081,Pho 84,4,37.80576,-122.26744,Vietnamese
16082,Pho 888,3.5,38.021031,-121.273445,Vietnamese
16083,Pho Dem Restaurant,4,33.74505,-117.9512,Vietnamese
16084,Pho Little Saigon 3,3.5,37.564598,-122.32384,Asian Vietnamese
16085,Pho Saigon Express,4.5,33.12705,-117.08388,Vietnamese Asian
16086,Pho The Gioi,4,37.643449,-122.452864,Vietnamese Asian Pan Asian
16087,Pick Up Stick 7509,4.5,33.56332,-117.20702,Chinese American Japanese
16088,Pickles Deli and Restaurant,3.5,34.18353023,-118.9219367,American Deli Diner Sandwiches
16089,Piraat Pizzeria and Rotisserie - Online Delivery,3,37.788868,-122.41185,Pizza Chicken American Italian Wings
16090,Pisces,4.5,33.89816,-118.416588,Japanese Sushi
16091,Pita Pit,3,38.752486,-121.251775,Greek Mediterranean Salad American Middle Eastern Sandwiches Soup Wraps
16092,Pizza Boy,4,34.142685,-118.236653,Pizza Fast Food Italian
16093,Pizza Guys,3.5,37.9268593,-121.6917623,Pizza American Italian Subs
16094,Pizza Nova,5,38.69147,-121.271636,Pizza Sandwiches Subs
16095,Pizza Pirates,4.5,34.092625,-117.67008,Pizza
16096,Platanos,4,37.871933,-122.269737,Latin American American Mexican Pub Food
16097,Pollo Campero Restaurant,5,34.06576,-117.26811,Fast Food Latin Mexican
16098,Pomodoro Cucina Italiana,4,34.17783,-118.31747,Italian
16099,PQ Studio City,4.5,34.145752,-118.4175432,Bakery Sandwiches Belgian French Salad American Coffee European
16100,Premier Pizza,4.5,37.503603,-121.96887,Pizza Deli
16101,Presidio Social Club,4,37.797081,-122.447986,American Cafe Californian
16102,Punch Grill,4,34.039153,-118.473603,American Steak
16103,Quinn's Old Town Grill,4,33.742028,-117.82368,American Irish Pizza Steak
16104,Quiznos,5,34.168802,-118.228856,Fast Food Sandwiches American Subs Wraps
16105,Quiznos,1,38.678507,-121.224984,American Sandwiches Fast Food Wraps
16106,Quiznos,4,34.241502,-118.555259,Sandwiches American Fast Food Subs Wraps
16107,Quiznos,4,37.394596,-121.9457746,Fast Food Sandwiches American Subs Wraps
16108,Quiznos,5,38.33603482,-122.6778889,American Fast Food Sandwiches Wraps
16109,Quiznos,1,33.807991,-118.029801,Sandwiches American Deli Fast Food Wraps
16110,Quiznos,3,37.78554,-122.39669,Fast Food Sandwiches American Wraps
16111,Quiznos,2.5,33.729432,-118.006789,Sandwiches Fast Food American Deli Soup Subs Wraps
16112,Quiznos,1.5,33.927812,-118.129579,Sandwiches American Wraps
16113,Quiznos,2,36.32923,-119.2911477,Sandwiches American Subs Wraps
16114,Quiznos,5,37.339466,-121.973305,Sandwiches American Fast Food Subs Wraps
16115,Quiznos,1,34.18003975,-118.59739,American Fast Food Sandwiches Wraps
16116,Quiznos,1,33.99852982,-118.0547717,Sandwiches American Fast Food Wraps
16117,Quiznos,1,39.14497,-121.587395,American Sandwiches Fast Food Wraps
16118,Abbaee Wang Soondae,4.5,33.865798,-117.993402,Korean Asian Chicken Chinese Fast Food Hawaiian Steak
16119,Ackee Bamboo Jamaican Cuisine,4.5,34.005755,-118.331543,Caribbean Asian
16120,Adoro Mexican Grille,4,34.0491055,-118.260503,Mexican
16121,Aj's Garden Cafe,4,37.367853,-121.91343,Sandwiches Subs
16122,Albatros Mexican Food,4.5,33.6309905,-117.7182045,Mexican
16123,Alberto's Mexican Food,4.5,34.092662,-117.293763,Mexican
16124,Alberto's Mexican Food,3.5,34.024161,-117.73143,Mexican
16125,Alberto's Mexican Food,5,34.165469,-117.332673,Mexican
16126,Alberto's Mexican Food,2.5,33.914743,-117.4623014,Mexican Fast Food
16127,Albertos Mexican Food,3,34.472016,-117.277862,Mexican
16128,Alberts Mexican Food,4.5,34.05534,-118.030579,Mexican
16129,Alcatraz Brewing Co,3.5,33.781306,-117.8920072,American Seafood Contemporary Pub Food Traditional
16130,Alebrijes Mexican Bistro,4.5,38.138472,-121.2884,Mexican Latin American Vegetarian
16131,Alinas Lebanese Cuisine,5,34.033123,-117.5939459,Middle Eastern
16132,All India Cafe,4.5,34.4165655,-119.695356,Indian Deli Diner
16133,All Season Restaurant,2.5,37.79443103,-122.3968309,Chinese
16134,All Seasons Cafe and Catering,4,37.37656,-121.90579,Coffee Cafe Deli Sandwiches
16135,Aloha Hawaiian BBQ,3.5,33.802994,-118.0112636,Hawaiian Asian Barbecue Cafe
16136,Aloha Hawaiian BBQ,2.5,33.849798,-117.539093,Barbecue Hawaiian Asian Cafe
16137,Alto Italia,5,33.699486,-117.86402,Italian
16138,Amata Asian Restaurant,5,34.175903,-117.330376,Asian Vietnamese American Chinese Pan Asian Thai
16139,Amuse Bouche,3.5,34.271758,-118.679462,American French
16140,Amy's Patio Cafe,3,34.189949,-118.13131,American Cafe
16141,Anaba Sushi,4.5,34.18940532,-119.2231661,Japanese Sushi
16142,Anatolian Table Restaurant,4,38.7971,-121.291801,Turkish Mediterranean
16143,Andersen Bakery,3,37.60400043,-122.064393,Bakery
16144,Angel's Place,4.5,34.10098,-117.770197,Greek American Deli Mediterranean
16145,Angel's Restaurant,3.5,37.939491,-122.327095,Mexican American Healthy Latin American
16146,Angel's Roadhouse,2,34.500114,-117.18312,Steak
16147,Angelinas Pizza,3.5,37.73178,-122.16115,Pizza Deli Sandwiches Subs
