id,text,score,x,y,keyword
1144,KFC,3.5,33.960458,-118.419292,Chicken Fast Food American Japanese Pizza Thai
1145,KFC,3,37.94325715,-121.6956639,Chicken American
1146,KFC,2,34.09429,-117.6901,Chicken Fast Food American
1147,KFC,4,33.77535,-118.171754,American Fast Food Chicken
1148,KFC,2,34.029243,-117.593694,American Chicken Fast Food
1149,KFC,4.5,34.312427,-118.436744,Chicken American Fast Food
1150,KFC,5,33.14139622,-117.0424175,American Fast Food Chicken
1151,KFC,1,35.619929,-117.669914,American Fast Food Chicken Traditional
1152,KFC,3,36.807978,-119.866273,Fast Food American Chicken
1153,KFC,3,37.739675,-121.431446,American Fast Food Chicken
1154,KFC,4,37.3471986,-121.8320202,American Fast Food
1155,KFC,1,33.65094,-117.841394,Chicken Fast Food American Mexican Hot Dogs Wings
1156,KFC,5,32.855602,-116.932128,American Fast Food Chicken
1157,KFC,1,34.16531,-118.281065,Chicken American Fast Food
1158,KFC,4.5,34.136319,-117.30127,Chicken American Fast Food
1159,KFC,3,33.820579,-118.320379,American Fast Food Chicken
1160,KFC,1,37.894944,-122.062676,American Fast Food Chicken
1161,KFC,2,37.236911,-121.806417,American Fast Food Chicken
1162,KFC - KFC Taco Bell,3,37.321725,-121.825654,American Fast Food Chicken
1163,KFC Dine-In or Carry Out,3,33.526309,-117.717322,American Chicken Fast Food
1164,La Bella Cafe and Games,3.5,32.638577,-117.078835,Pizza Italian American Catering Deli
1165,M C Restaurant,4,33.904117,-118.14357,Burgers American
1166,McDonald John E MD,1,39.72328,-121.80152,Fast Food American Burgers Sandwiches
1167,McDonald Restaurant,3,37.419933,-122.093886,Burgers American Fast Food
1168,McDonald's,3,37.78639,-121.21621,American Burgers Fast Food
1169,McDonald's,5,38.649591,-121.06813,American Burgers Fast Food
1170,McDonald's,1,34.232976,-118.438594,Burgers Fast Food American Mexican Sandwiches
1171,McDonald's,2.5,37.99409688,-122.1010369,Burgers Fast Food American Californian French Sandwiches
1172,McDonald's,3,33.71599,-117.8683243,American Burgers Fast Food Sandwiches
1173,McDonald's,2,32.657101,-117.090604,Burgers American Fast Food
1174,McDonald's,3,37.307882,-121.84884,Burgers Fast Food American Chicken Sandwiches
1175,McDonald's,2.5,37.393902,-121.94626,Burgers Fast Food American
1176,McDonald's,2,37.80149,-122.26554,Burgers American Fast Food
1177,McDonald's,2.5,37.47194112,-122.139909,Burgers Fast Food American Sandwiches
1178,McDonald's,2.5,37.752212,-122.41846,Burgers Fast Food American Chicken Sandwiches
1179,McDonald's,2.5,32.613201,-117.069,Burgers Fast Food American Chicken Sandwiches
1180,McDonald's,1.5,39.75899,-121.856834,American Fast Food Burgers
1181,McDonald's,3,33.986866,-118.185986,American Burgers Fast Food
1182,McDonald's,2,37.519901,-120.880997,American Burgers Fast Food
1183,McDonald's,4,37.56291,-122.27146,Burgers Fast Food American Chicken Sandwiches
1184,McDonald's,2.5,37.771408,-122.276115,Burgers American Fast Food
1185,McDonald's,1,38.095223,-122.229133,Burgers American Fast Food
1186,McDonald's,2,37.608636,-122.066465,American Burgers Fast Food
1187,McDonald's,1.5,33.62159706,-117.6606855,American Burgers Fast Food Sandwiches
1188,McDonald's,1,34.18698027,-118.4146276,American Burgers Fast Food
1189,McDonald's,4.5,35.367554,-120.84244,Fast Food Burgers American Sandwiches
1190,McDonald's,3,37.338362,-121.99386,Burgers Fast Food Sandwiches
1191,McDonald's,1,38.115329,-121.303879,American Burgers Fast Food
1192,McDonald's,4.5,41.755127,-124.193898,Burgers Fast Food American Sandwiches
1193,McDonald's,2,34.062571,-117.743098,American Burgers Fast Food
1194,McDonald's,3,37.723461,-122.455512,Burgers Fast Food American Sandwiches Chicken
1195,McDonald's,3,35.61491,-120.681128,American Burgers Fast Food Bistro Chicken French Sandwiches
1196,McDonald's,3.5,32.88042737,-117.1595255,Burgers American Fast Food Sandwiches
1197,McDonald's,5,36.759306,-119.790088,American Burgers Fast Food
1198,McDonald's,2,33.616005,-117.91023,Fast Food American Burgers Sandwiches
1199,McDonald's,3.5,33.117065,-117.097405,American Burgers Fast Food
1200,McDonald's,2.5,33.94487,-118.21165,Burgers American Fast Food Sandwiches
1201,McDonald's,1,34.47088,-117.343395,Burgers American Fast Food Sandwiches
1202,McDonald's,4,38.558897,-121.438334,Burgers American Fast Food Chicken Sandwiches
1203,McDonald's,2,33.80909,-117.852974,American Fast Food Burgers
1204,McDonald's,3.5,36.51788,-119.563446,Burgers Fast Food American Sandwiches
1205,McDonald's,1.5,37.744465,-122.17097,Burgers Fast Food American
1206,McDonald's,1,34.138161,-117.57525,American Burgers Fast Food
1207,McDonald's,4,34.401566,-119.72209,American Burgers Fast Food
1208,McDonald's,4,34.063304,-117.283821,Burgers American Fast Food
1209,McDonald's,1,34.0462457,-118.2085776,American Burgers Fast Food
1210,McDonald's,1,36.32797487,-119.3313879,Burgers American Fast Food Sandwiches
1211,McDonald's,3,38.63149702,-121.2195235,American Burgers Fast Food
1212,McDonald's,3,38.319999,-122.298652,Burgers Fast Food American Sandwiches
1213,McDonald's,5,34.112814,-117.762158,American Burgers Fast Food
1214,McDonald's,3.5,34.215806,-119.005918,American Burgers Fast Food Sandwiches
1215,McDonald's,4,34.000191,-117.931571,American Fast Food Burgers
1216,McDonald's,4,37.67187,-121.035622,American Fast Food Burgers
1217,McDonald's,2.5,33.887376,-118.063405,American Burgers Fast Food Sandwiches
1218,McDonald's,2,36.297265,-119.154464,Fast Food American Burgers
1219,McDonald's,2,35.20939942,-118.832927,Fast Food Burgers American Chicken Sandwiches
1220,McDonald's,2,34.929621,-120.43557,Fast Food American Burgers Sandwiches
1221,McDonald's,3.5,33.692402,-117.825996,Fast Food American Burgers Chicken Sandwiches
1222,McDonald's,1,34.12126,-117.19842,American Fast Food Burgers
1223,McDonald's,4.5,35.621765,-117.66995,Burgers Fast Food American Sandwiches
1224,McDonald's,3,34.053101,-118.252686,American Burgers Fast Food
1225,McDonald's,3,34.016806,-118.496831,American Burgers Fast Food
1226,McDonald's,2.5,39.738686,-121.834724,Fast Food American Burgers Sandwiches
1227,McDonald's,1.5,37.457203,-121.9112633,Burgers Fast Food American Sandwiches
1228,McDonald's,1,34.8399,-114.6097,American Burgers Fast Food Chicken Sandwiches
1229,McDonald's,3,33.831797,-118.003111,Fast Food American Burgers Sandwiches
1230,McDonald's,3,33.9310112,-116.8197105,Burgers Fast Food American Sandwiches Hot Dogs
1231,McDonald's,3,38.49648016,-121.4306027,Burgers American Fast Food Sandwiches
1232,McDonald's,2.5,37.431211,-121.920721,Fast Food American Burgers
1233,McDonald's,1.5,34.107012,-117.559458,American Burgers Fast Food
1234,McDonald's,3,34.10702,-117.864668,Burgers Fast Food American Mexican Sandwiches
1235,McDonald's,3,37.001577,-121.560114,American Burgers Fast Food
1236,McDonald's,2.5,33.837502,-117.941002,American Burgers Fast Food
1237,McDonald's,2.5,38.250927,-122.066236,Burgers Fast Food American
1238,McDonald's,3.5,33.92787,-116.97717,American Burgers Fast Food
1239,McDonald's,4,33.926014,-118.239029,American Fast Food Burgers
1240,McDonald's,1,38.130775,-122.22486,Burgers American Fast Food Sandwiches
1241,McDonald's,1,34.069609,-117.435092,Fast Food Burgers American Sandwiches
1242,McDonald's,2.5,33.655282,-117.702129,Fast Food American Burgers
1243,McDonald's,3,33.88958,-118.35236,Burgers American Fast Food Sandwiches
1244,McDonald's,3,34.028538,-117.650192,American Burgers Fast Food
1245,McDonald's,4,34.106895,-117.680664,American Burgers Fast Food
1246,McDonald's,3.5,33.845905,-118.116083,American Fast Food Burgers
1247,McDonald's,5,33.953472,-118.196976,American Burgers Fast Food
1248,McDonald's,1,34.47115,-117.24476,Fast Food American Burgers
1249,McDonald's,3,33.847081,-118.265149,American Burgers Fast Food
1250,McDonald's,3.5,33.68067544,-117.6653981,Fast Food American Burgers Sandwiches
1251,McDonald's,1,33.745701,-117.821999,American Burgers Fast Food
1252,McDonald's,1,33.715929,-118.039692,Fast Food American Burgers Sandwiches
1253,McDonald's,4,33.817986,-117.9684356,Burgers Fast Food American Sandwiches
1254,McDonald's,1,38.119135,-122.255642,Burgers American Fast Food Chicken Sandwiches
1255,McDonald's,2.5,37.768436,-122.223565,Burgers American Fast Food
1256,McDonald's,1.5,37.59028667,-122.0200717,Burgers American Fast Food Sandwiches
1257,McDonald's,3.5,38.280556,-122.274475,Burgers Fast Food American Sandwiches
1258,McDonald's,2,33.522568,-117.68588,American Burgers Fast Food Sandwiches Chicken
1259,McDonald's,2,34.262617,-119.237111,American Fast Food Burgers
1260,McDonald's,2.5,37.95455,-122.04158,Burgers Fast Food Sandwiches American Chicken
1261,McDonald's,2.5,34.106378,-117.649445,American Burgers Fast Food Bakery Diner
1262,McDonald's,1,37.97467,-122.038086,Burgers Fast Food American Chicken Mediterranean Sandwiches
1263,McDonald's,2.5,37.791835,-122.403214,Burgers Fast Food American Sandwiches
1264,McDonald's,4,37.38555,-121.9953,Burgers Fast Food American Sandwiches
1265,McDonald's,4.5,38.557741,-121.33623,American Burgers Fast Food
1266,McDonald's,4.5,36.916644,-121.7758582,American Burgers Fast Food
1267,McDonald's,3.5,32.6283,-117.03639,Burgers Fast Food American Chicken Sandwiches
1268,McDonald's,3.5,35.375336,-119.00283,American Fast Food Burgers Chicken Sandwiches
1269,McDonald's,1.5,34.02481,-118.459465,Burgers Fast Food American Sandwiches
1270,McDonald's,3.5,37.65213454,-122.4910784,Fast Food American Burgers
1271,McDonald's,3,37.726941,-122.4761331,American Burgers Fast Food Sandwiches
1272,McDonald's,2,34.423466,-119.70462,Burgers American Fast Food Sandwiches
1273,McDonald's,2,36.657322,-121.659503,Burgers American Fast Food Sandwiches
1274,McDonald's,3,33.138405,-117.17483,American Burgers Fast Food
1275,McDonald's,1,38.394552,-122.818492,Fast Food American Burgers Sandwiches
1276,McDonald's,3,33.774947,-118.188977,Fast Food American Burgers Sandwiches
1277,McDonald's,2,38.021055,-121.941953,American Burgers Fast Food
1278,McDonald's,3,37.7483,-122.19595,Burgers Fast Food American
1279,McDonald's,3,33.80266687,-118.0706964,Fast Food Burgers American Hot Dogs Mexican Sandwiches
1280,McDonald's,1.5,33.788799,-117.961998,American Burgers Fast Food
1281,McDonald's,3,33.943427,-116.501373,Burgers Fast Food American Sandwiches Chicken Italian Southern
1282,McDonald's,1,33.877338,-117.96286,American Burgers Fast Food
1283,McDonald's,5,32.73261706,-117.1979427,Burgers American Fast Food
1284,McDonald's,2.5,34.1442919,-118.6985743,Burgers Fast Food American Mexican Sandwiches
1285,McDonald's,3,37.763401,-122.195999,Burgers Fast Food American Sandwiches
1286,McDonald's,3,32.795244,-115.569939,American Burgers Fast Food
1287,McDonald's,1,34.396481,-119.512334,American Burgers Fast Food Barbecue
1288,McDonald's,2,38.550611,-121.697384,Burgers Fast Food American Chicken Sandwiches
1289,McDonald's,1,33.903559,-118.208464,American Burgers Fast Food
1290,McDonald's,4,34.18258,-118.159703,Fast Food Burgers American Sandwiches Chicken Mexican
1291,McDonald's,3.5,37.245681,-121.887964,American Burgers Fast Food Sandwiches
1292,McDonald's,4,38.555089,-121.372203,Burgers Fast Food American Sandwiches Chicken
1293,McDonald's,2,32.770721,-117.071463,Burgers American Fast Food
1294,McDonald's,2,34.12818,-117.88747,American Burgers Fast Food Sandwiches
1295,McDonald's,2,34.03604,-118.04012,Fast Food American Burgers Sushi
1296,McDonald's,3,34.00843,-118.220429,American Fast Food Burgers
1297,McDonald's,3,37.673401,-120.99409,Burgers American Fast Food Sandwiches
1298,McDonald's,2,34.25682835,-118.5895573,Fast Food American Burgers Chicken Sandwiches
1299,McDonald's,2,33.659178,-117.87153,American Burgers Fast Food
1300,McDonald's,2,36.808399,-119.7186395,Burgers Fast Food American Sandwiches
1301,McDonald's,3,37.494214,-122.235541,Burgers Fast Food American Sandwiches
1302,McDonald's,1.5,33.916293,-118.39605,Burgers American Fast Food
1303,McDonald's,3.5,38.344427,-122.711595,Fast Food American Burgers Sandwiches
1304,McDonald's,3,33.203582,-117.364021,American Burgers Fast Food
1305,McDonald's,2.5,33.045624,-117.2612448,Burgers Fast Food American Chicken Sandwiches
1306,McDonald's,2.5,33.83260667,-118.10018,Fast Food American Burgers Sandwiches
1307,McDonald's,4,32.555302,-116.938098,Burgers Fast Food American Sandwiches
1308,McDonald's,3,37.365402,-118.39533,American Burgers Fast Food
1309,McDonald's,2,33.730301,-117.797997,American Burgers Fast Food
1310,McDonald's,1.5,37.764659,-122.419623,Burgers American Fast Food Chicken Sandwiches
1311,McDonald's,3,33.902656,-118.098352,American Fast Food Burgers
1312,McDonald's,1.5,34.106074,-117.59479,American Burgers Fast Food
1313,McDonald's,3,33.5710865,-117.1839958,Fast Food Burgers American Chicken Sandwiches
1314,McDonald's,3,34.21721413,-119.1776329,American Burgers Fast Food Sandwiches
1315,McDonald's,2.5,34.171282,-119.1770643,American Burgers Fast Food
1316,McDonald's,5,35.375999,-118.95009,American Fast Food Burgers
1317,McDonald's,3,33.942792,-118.401146,Burgers Fast Food American Chicken Sandwiches
1318,McDonald's,3.5,32.603398,-117.079286,Fast Food American Burgers Chicken Sandwiches
1319,McDonald's,2.5,33.036465,-116.877207,Fast Food American Burgers
1320,McDonald's,3,38.056197,-122.150678,Burgers Fast Food American Sandwiches
1321,McDonald's,3,37.898415,-122.063123,American Burgers Fast Food
1322,McDonald's,3,33.77173,-118.179756,Fast Food American Burgers Sandwiches
1323,McDonald's,2,34.17043,-118.28889,Burgers Fast Food American Sandwiches
1324,McDonald's,2,33.717441,-117.9886366,Burgers Fast Food American Sandwiches
1325,McDonald's,2.5,33.86521,-117.54342,Burgers American Fast Food Sandwiches
1326,McDonald's,2,37.331894,-119.654429,American Burgers Fast Food Chicken Sandwiches
1327,McDonald's,3,38.73108,-120.7880317,Burgers American Fast Food
1328,McDonald's,1,34.506725,-117.34622,Burgers American Fast Food Sandwiches
1329,McDonald's,2.5,33.81849,-117.909183,Fast Food American Burgers
1330,McDonald's,1.5,33.83184344,-118.0752799,Burgers Fast Food American Sandwiches
1331,McDonald's,4.5,32.77617,-115.552321,Burgers American Fast Food Sandwiches
1332,McDonald's,1.5,33.7926314,-116.9715434,American Burgers Fast Food
1333,McDonald's,2,33.88877749,-117.5203984,American Fast Food Burgers
1334,McDonald's,5,35.391864,-118.961265,American Burgers Fast Food Chicken Sandwiches
1335,McDonald's,1,33.80773187,-118.273836,American Fast Food Burgers
1336,McDonald's,1.5,37.400534,-122.108927,American Burgers Fast Food Sandwiches
1337,McDonald's,1.5,34.101542,-118.3382,Fast Food Burgers American Chicken Sandwiches
1338,McDonald's,1,38.114956,-121.302453,American Burgers Fast Food
1339,McDonald's,1.5,34.065717,-118.023732,Fast Food American Burgers Sandwiches
1340,McDonald's,2.5,34.019371,-118.4069899,American Burgers Fast Food
1341,McDonald's,4.5,38.923107,-121.056004,Burgers Fast Food American Sandwiches
1342,McDonald's,2.5,32.892937,-117.20321,American Burgers Fast Food
1343,McDonald's,4.5,32.614399,-117.024002,Fast Food American Burgers
1344,McDonald's,1,35.383598,-119.094896,Fast Food American Burgers
1345,McDonald's,1,33.87433448,-117.997866,Burgers Fast Food Sandwiches
1346,McDonald's,3,37.479345,-122.224329,Burgers Fast Food American Sandwiches
1347,McDonald's,2,34.08815,-117.749675,American Burgers Fast Food
1348,McDonald's,2.5,38.00508,-121.752173,Fast Food Burgers American Chicken Sandwiches
1349,McDonald's,2,33.503628,-117.154274,Fast Food American Burgers
1350,McDonald's,3,37.753891,-121.472326,Fast Food American Burgers Sandwiches
1351,McDonald's,2,33.596604,-117.24305,American Burgers Fast Food
1352,McDonald's,3,38.245186,-122.02034,Burgers American Fast Food Sandwiches
1353,McDonald's,2.5,33.07152,-117.07133,Fast Food American Burgers
1354,McDonald's,5,33.958157,-118.231475,American Burgers Fast Food
1355,McDonald's,2.5,34.080374,-117.7192,American Fast Food Burgers
1356,McDonald's,3.5,33.947399,-118.116997,American Burgers Fast Food
1357,McDonald's,1,33.465142,-117.689835,American Burgers Fast Food Sandwiches
1358,McDonald's,2.5,32.82062784,-117.1778677,American Burgers Fast Food
1359,McDonald's,2,32.747669,-116.9614266,American Burgers Fast Food
1360,McDonald's,2.5,33.975062,-118.231145,Burgers American Fast Food Sandwiches
1361,McDonald's,2,37.460186,-122.137635,Burgers American Fast Food
1362,McDonald's,2,37.95357943,-122.059863,Burgers American Fast Food
1363,McDonald's,3,34.027699,-117.592576,Burgers American Fast Food Sandwiches
1364,McDonald's,1,36.715942,-121.632533,American Burgers Fast Food
1365,McDonald's,1.5,34.136735,-116.053862,Fast Food American Burgers Chicken Sandwiches
1366,McDonald's,2.5,34.282516,-118.678986,Burgers Fast Food American Sandwiches
1367,McDonald's,3,37.798915,-121.922891,Burgers Fast Food American Chicken Sandwiches
1368,McDonald's,2,33.788294,-117.872514,American Fast Food Burgers
1369,McDonald's,1,34.28107,-118.793236,American Burgers Fast Food
1370,McDonald's,1,37.771004,-120.83541,American Burgers Fast Food Sandwiches
1371,McDonald's,4,34.18749723,-118.6431894,Fast Food American Burgers
1372,McDonald's,3.5,35.055559,-118.174699,Fast Food American Burgers Sandwiches
1373,McDonald's,2.5,37.323263,-121.9689955,Burgers Fast Food American Sandwiches
1374,McDonald's,4,34.042053,-117.48676,American Burgers Fast Food
1375,McDonald's,4.5,33.873063,-118.393688,Burgers Fast Food American Chicken Sandwiches
1376,McDonald's,2.5,34.119029,-118.192705,American Fast Food Burgers
1377,McDonald's,1,33.87258232,-118.29849,American Burgers Fast Food
1378,McDonald's,3.5,34.033996,-118.472964,American Burgers Fast Food
1379,McDonald's,1,37.96206,-121.986747,Burgers American Fast Food
1380,McDonald's,3,34.277791,-119.213678,Burgers American Fast Food
1381,McDonald's,1,33.887179,-118.3788877,Burgers American Fast Food Sandwiches
1382,McDonald's,2.5,33.97598147,-117.47697,Fast Food American Burgers Chicken Sandwiches
1383,McDonald's,5,33.7211,-116.3954526,Fast Food American
1384,McDonald's,3,33.670655,-117.78929,Fast Food American Burgers Chicken Sandwiches
1385,McDonald's,2.5,37.793875,-122.399252,Fast Food American Burgers
1386,McDonald's,2,34.95629082,-120.4349695,Fast Food American Burgers Sandwiches
1387,McDonald's,1,34.12105632,-117.370767,American Burgers Fast Food
1388,McDonald's,3.5,34.058631,-118.212194,Fast Food American Burgers
1389,McDonald's,4,33.897828,-117.562011,American Burgers Fast Food
1390,McDonald's,4,34.267082,-119.272514,American Burgers Fast Food
1391,McDonald's,2,37.46855,-122.43356,American Burgers Fast Food Sandwiches
1392,McDonald's,2.5,37.29808509,-121.9504201,American Burgers Fast Food
1393,McDonald's,2,37.966048,-121.274658,American Burgers Fast Food
1394,McDonald's,3,34.087722,-118.175796,Burgers Fast Food American Sandwiches
1395,McDonald's,2,34.126504,-116.405855,American Burgers Fast Food
1396,McDonald's,3.5,38.106771,-122.569911,American Burgers Fast Food
1397,McDonald's,1.5,33.683921,-117.8859937,American Burgers Fast Food
1398,McDonald's,2.5,32.727793,-117.226916,Burgers Fast Food American Chicken Sandwiches
1399,McDonald's,2.5,33.9691675,-118.098402,American Burgers Fast Food
1400,McDonald's,3,34.855132,-117.0858044,Burgers Fast Food American Sandwiches
1401,McDonald's,3.5,32.785707,-117.1701685,Burgers American Fast Food Sandwiches
1402,McDonald's,1,34.106478,-117.45493,Fast Food American Burgers
1403,McDonald's,1,37.97474374,-122.066736,Burgers American Fast Food
1404,McDonald's,4,37.710757,-121.724241,American Burgers Fast Food
1405,McDonald's,3.5,37.7079567,-122.1327801,Fast Food American Burgers Sandwiches
1406,McDonald's,2.5,36.599983,-121.88824,Fast Food Burgers American Sandwiches Chicken
1407,McDonald's,4,37.348919,-121.8651527,Fast Food Burgers American Sandwiches
1408,McDonald's,3,33.918717,-118.071969,American Burgers Fast Food Sandwiches
1409,McDonald's,3,37.387152,-121.860641,Fast Food American Burgers Chicken Sandwiches
1410,McDonald's,3,37.780998,-122.2342783,Burgers Fast Food American Sandwiches
1411,McDonald's,3.5,37.67122,-122.12144,American Burgers Fast Food Sandwiches
1412,McDonald's,3,33.81054,-118.29109,Fast Food American Burgers Chicken Sandwiches
1413,McDonald's,1,36.627283,-119.683412,American Burgers Fast Food
1414,McDonald's,3,33.938298,-117.55471,Burgers American Fast Food
1415,McDonald's,1,33.765905,-117.990142,American Burgers Fast Food Sandwiches
1416,McDonald's,3,34.163445,-118.82744,Burgers American Fast Food
1417,McDonald's,1,36.619008,-121.843904,American Burgers Fast Food Chicken International Sandwiches
1418,McDonald's,1,37.34984,-121.826935,Burgers Fast Food American Chicken Sandwiches
1419,McDonald's,1.5,35.776152,-119.24651,Burgers American Fast Food
1420,McDonald's,3,39.52259784,-122.2117424,Fast Food Burgers American Chicken Sandwiches
1421,McDonald's,3,33.988872,-118.226187,American Burgers Fast Food
1422,McDonald's,4,37.631423,-122.096623,Burgers American Fast Food
1423,McDonald's,4,33.97333,-118.216624,American Burgers Fast Food
1424,McDonald's,1.5,34.069709,-117.139385,American Burgers Fast Food
1425,McDonald's,4,34.0104309,-118.336668,Fast Food Burgers
1426,McDonald's,2.5,33.627698,-117.716132,Burgers American Fast Food
1427,McDonald's,1,33.865201,-118.094742,American Burgers Fast Food Sandwiches
1428,McDonald's,2,37.693396,-122.110781,American Fast Food Burgers
1429,McDonald's,3,37.266395,-121.83211,American Burgers Fast Food Sandwiches
1430,McDonald's,2.5,37.5943625,-122.5018497,American Burgers Fast Food
1431,McDonald's,3,37.78900557,-122.4014604,Burgers Fast Food American Sandwiches Chicken
1432,McDonald's,2.5,34.105912,-117.679106,American Burgers Fast Food
1433,McDonald's,4,32.58423,-117.039609,Burgers Fast Food American Sandwiches
1434,McDonald's,1,38.580702,-121.5311372,Burgers American Fast Food Sandwiches
1435,McDonald's,2.5,34.395901,-118.922739,American Burgers Fast Food
1436,McDonald's,3,38.5880452,-121.2881414,American Burgers Fast Food Bakery Diner
1437,McDonald's,2,37.966903,-121.783512,Fast Food American Burgers
1438,McDonald's,2,37.653092,-120.95739,American Burgers Fast Food
1439,McDonald's,2,34.10268,-117.2985095,Burgers American Fast Food
1440,McDonald's,4,32.689683,-117.044584,Burgers Fast Food Sandwiches American Chicken
1441,McDonald's,2.5,36.837364,-119.697368,Burgers Fast Food American Sandwiches
1442,McDonald's,1,35.601915,-119.3496356,American Burgers Fast Food
1443,McDonald's,2.5,37.96682,-122.343842,Burgers American Fast Food
1444,McDonald's,5,38.57897005,-121.5482926,American Burgers Fast Food
1445,McDonald's,2.5,32.718426,-117.153847,Fast Food
1446,McDonald's,3,33.849426,-117.88925,American Fast Food Burgers
1447,McDonald's,2.5,34.188099,-118.941002,Fast Food American Burgers Sandwiches
1448,McDonald's,1,38.670974,-121.166455,American Burgers Fast Food Chicken Sandwiches
1449,McDonald's,2.5,33.130148,-117.067775,Burgers Fast Food American Sandwiches
1450,McDonald's,3,35.261499,-118.914991,Fast Food American Burgers Chicken Sandwiches
1451,McDonald's,4.5,33.84641,-117.53915,American Burgers Fast Food
1452,McDonald's,2.5,33.96507,-117.69767,American Burgers Fast Food
1453,McDonald's,3.5,40.680565,-122.350319,American Burgers Fast Food
1454,McDonald's,3,33.563282,-117.71555,Burgers Fast Food American Sandwiches
1455,McDonald's,3.5,33.806027,-118.354153,Fast Food American Burgers
1456,McDonald's,3,33.7826,-118.153435,American Fast Food Burgers
1457,McDonald's,2.5,34.084393,-117.96832,Burgers Fast Food American Sandwiches
1458,McDonald's,2,34.032424,-118.266956,Fast Food American Burgers Sandwiches
1459,McDonald's,4,37.88228,-122.29638,American Burgers Fast Food Sandwiches
1460,McDonald's,4,38.269062,-122.0337617,American Burgers Fast Food
1461,McDonald's,1,36.736503,-119.749524,American Burgers Fast Food
1462,McDonald's,2.5,34.249938,-118.502821,American Burgers Fast Food
1463,McDonald's,2,33.730489,-118.01431,American Burgers Fast Food
1464,McDonald's,3.5,37.69966,-121.742594,Burgers Fast Food American Sandwiches
1465,McDonald's,2.5,33.908382,-117.436654,Fast Food American Burgers Sandwiches
1466,McDonald's,1.5,37.330272,-121.859514,Fast Food American Burgers
1467,McDonald's,3.5,38.42392817,-121.41473,Burgers American Fast Food Sandwiches
1468,McDonald's,3,38.105616,-122.209895,American Burgers Fast Food
1469,McDonald's,4,35.380241,-119.023524,Burgers American Fast Food Sandwiches
1470,McDonald's,3.5,38.634563,-121.328732,Burgers American Fast Food Sandwiches
1471,McDonald's,1,33.989132,-118.31236,American Burgers Fast Food
1472,McDonald's,4.5,37.243789,-121.959952,Burgers Fast Food American Sandwiches Chicken
1473,McDonald's,1.5,33.615853,-117.7078837,Burgers American Fast Food Chicken Sandwiches
1474,McDonald's,4,36.736425,-119.697536,American Burgers Fast Food
1475,McDonald's,2,38.473851,-121.428458,American Burgers Fast Food
1476,McDonald's,1,34.278052,-118.709409,Burgers American Fast Food Sandwiches
1477,McDonald's,2,37.966953,-121.295441,American Burgers Fast Food Sandwiches
1478,McDonald's,5,35.484867,-120.665245,American Burgers Fast Food Chicken Sandwiches
1479,McDonald's,2.5,37.23609388,-121.8033838,American Burgers Fast Food
1480,McDonald's,1,37.678818,-120.959245,American Burgers Fast Food Sandwiches
1481,McDonald's,1.5,33.930875,-118.114481,American Burgers Fast Food
1482,McDonald's,3.5,32.832244,-117.16509,Burgers Fast Food American
1483,McDonald's,2,34.15105,-118.0267028,American Fast Food Burgers
1484,McDonald's,2,33.61307,-117.92919,Fast Food American Burgers Sandwiches
1485,McDonald's,1,32.82659,-116.901694,American Burgers Fast Food Sandwiches
1486,McDonald's,1.5,37.803799,-122.2821558,Burgers Fast Food American Sandwiches
1487,McDonald's,4,34.18081415,-118.6034203,Burgers American Fast Food
1488,McDonald's,4,37.514971,-120.84836,American Fast Food Burgers
1489,McDonald's,5,35.408289,-119.021433,American Burgers Fast Food
1490,McDonald's,5,38.009679,-121.870025,Burgers American Fast Food Bakery Diner Sandwiches
1491,McDonald's,3,34.07812187,-117.6316639,Fast Food American Burgers
1492,McDonald's,2.5,38.007923,-121.887437,American Burgers Fast Food Bakery Diner
1493,McDonald's,2,33.596624,-117.6762342,American Burgers Fast Food
1494,McDonald's,3,34.1833481,-118.6044073,Burgers Fast Food American Sandwiches
1495,McDonald's,4,37.391435,-122.09583,American Burgers Fast Food
1496,McDonald's,2.5,40.45597,-122.29384,Burgers Fast Food American Sandwiches
1497,McDonald's,1,33.608574,-114.60551,Burgers Fast Food American Sandwiches Chicken
1498,McDonald's,3,33.80400227,-118.1897169,American Fast Food Burgers
1499,McDonald's,2,34.167497,-118.3234642,American Burgers Fast Food
1500,McDonald's,1,38.611848,-121.38364,American Burgers Fast Food
1501,McDonald's,4,38.85366,-120.01746,American Burgers Fast Food
1502,McDonald's,3,37.639302,-121.000108,Burgers American Fast Food Sandwiches
1503,McDonald's,3.5,32.720468,-117.084949,American Burgers Fast Food
1504,McDonald's,5,35.3399519,-119.053615,American Fast Food Burgers
1505,McDonald's,3,36.735203,-120.0615,Burgers American Fast Food Chicken Sandwiches
1506,McDonald's,3.5,37.700484,-121.871175,American Burgers Fast Food
1507,McDonald's,1,38.660043,-121.347013,American Burgers Fast Food
1508,McDonald's,3,37.44312587,-122.171123,Burgers Fast Food American Sandwiches
1509,McDonald's,3,36.932115,-121.769488,Burgers Fast Food American Chicken Sandwiches
1510,McDonald's,3,38.252899,-121.294753,Burgers Fast Food American Sandwiches
1511,McDonald's,2,33.651532,-117.646966,Burgers Fast Food American Sandwiches
1512,McDonald's,1.5,36.6801444,-121.6056818,American Burgers Fast Food
1513,McDonald's,3,34.159302,-118.133003,Burgers Fast Food American
1514,McDonald's,2,32.647099,-116.968002,American Burgers Fast Food Chicken Sandwiches
